"","month","town","flat_type","block","street_name","storey_range","floor_area_sqm","flat_model","lease_commence_date","remaining_lease","resale_price","year","months","address","lon","lat"
"12883","2019-03","JURONG WEST","4 ROOM","952","JURONG WEST ST 91","07 TO 09",113,"Model A",1989,69,340000,69,0,"952 JURONG WEST ST 91",103.6915885,1.3426797
"12884","2019-03","JURONG WEST","4 ROOM","950","JURONG WEST ST 91","01 TO 03",105,"Model A",1989,69.17,301888,69,2,"950 JURONG WEST ST 91",103.6908646,1.3433432
"12885","2019-03","JURONG WEST","4 ROOM","920","JURONG WEST ST 92","07 TO 09",104,"Model A",1989,69,305000,69,0,"920 JURONG WEST ST 92",103.6883883,1.3399091
"12886","2019-03","JURONG WEST","4 ROOM","923","JURONG WEST ST 92","04 TO 06",108,"Model A",1989,68.83,3e+05,68,10,"923 JURONG WEST ST 92",103.6899027,1.3396353
"12887","2019-03","JURONG WEST","4 ROOM","988C","JURONG WEST ST 93","01 TO 03",94,"Premium Apartment",2008,88.42,353000,88,5,"988C JURONG WEST ST 93",103.6958416,1.3358952
"12888","2019-03","JURONG WEST","4 ROOM","339A","KANG CHING RD","10 TO 12",89,"Model A",2012,92,433800,92,0,"339A KANG CHING RD",103.7214636,1.3377751
"12889","2017-04","JURONG WEST","5 ROOM","675B","JURONG WEST ST 64","10 TO 12",110,"Premium Apartment",2008,90.17,450000,90,2,"675B JURONG WEST ST 64",103.7037158,1.3458409
"12890","2019-03","JURONG WEST","4 ROOM","324","TAH CHING RD","04 TO 06",106,"Model A",1997,77.17,360000,77,2,"324 TAH CHING RD",103.7234414,1.3364983
"12891","2019-03","JURONG WEST","4 ROOM","325","TAH CHING RD","07 TO 09",102,"Model A",1997,77.5,371888,77,6,"325 TAH CHING RD",103.7230793,1.3360609
"12892","2019-03","JURONG WEST","4 ROOM","326","TAH CHING RD","10 TO 12",103,"Model A",1997,77.17,375000,77,2,"326 TAH CHING RD",103.7226493,1.3357518
"12893","2019-03","JURONG WEST","4 ROOM","328","TAH CHING RD","13 TO 15",103,"Model A",1997,77.42,390000,77,5,"328 TAH CHING RD",103.7226949,1.3369603
"12894","2019-03","JURONG WEST","4 ROOM","361","YUNG AN RD","04 TO 06",109,"Model A",1995,75.75,368000,75,9,"361 YUNG AN RD",103.7217124,1.3355759
"12895","2019-03","JURONG WEST","4 ROOM","152","YUNG HO RD","07 TO 09",104,"Model A",1990,70.42,360000,70,5,"152 YUNG HO RD",103.7202737,1.3274286
"12896","2019-03","JURONG WEST","5 ROOM","183B","BOON LAY AVE","10 TO 12",112,"Improved",2015,94.92,520888,94,11,"183B BOON LAY AVE",103.7091709,1.3486637
"12897","2019-03","JURONG WEST","5 ROOM","183A","BOON LAY AVE","04 TO 06",112,"Improved",2015,94.92,470000,94,11,"183A BOON LAY AVE",103.7096888,1.3488103
"12898","2019-03","JURONG WEST","5 ROOM","183C","BOON LAY AVE","07 TO 09",112,"Improved",2015,94.83,490000,94,10,"183C BOON LAY AVE",103.7092363,1.3485931
"12899","2019-03","JURONG WEST","5 ROOM","443","JURONG WEST AVE 1","07 TO 09",133,"Model A",1985,65.08,435888,65,1,"443 JURONG WEST AVE 1",103.7203675,1.3518901
"12900","2017-04","JURONG WEST","5 ROOM","360","YUNG AN RD","04 TO 06",126,"Improved",1995,77.58,465000,77,7,"360 YUNG AN RD",103.7217119,1.3355759
"12901","2019-03","JURONG WEST","5 ROOM","274D","JURONG WEST AVE 3","10 TO 12",111,"Improved",2001,81.75,380000,81,9,"274D JURONG WEST AVE 3",103.7043241,1.3522232
"12902","2019-03","JURONG WEST","5 ROOM","682C","JURONG WEST CTRL 1","10 TO 12",115,"Premium Apartment",2000,80.5,500888,80,6,"682C JURONG WEST CTRL 1",103.7054326,1.34326
"12903","2019-03","JURONG WEST","5 ROOM","271B","JURONG WEST ST 24","04 TO 06",112,"Premium Apartment",2003,83.67,365000,83,8,"271B JURONG WEST ST 24",103.7042823,1.3505448
"12904","2019-03","JURONG WEST","5 ROOM","272B","JURONG WEST ST 24","10 TO 12",112,"Premium Apartment",2003,83.58,390000,83,7,"272B JURONG WEST ST 24",103.7049836,1.3505958
"12905","2019-03","JURONG WEST","5 ROOM","275D","JURONG WEST ST 25","01 TO 03",111,"Improved",2002,81.83,320000,81,10,"275D JURONG WEST ST 25",103.7030799,1.353531
"12906","2019-03","JURONG WEST","5 ROOM","468","JURONG WEST ST 41","01 TO 03",130,"Improved",1985,65.25,380000,65,3,"468 JURONG WEST ST 41",103.7204578,1.3486019
"12907","2019-03","JURONG WEST","5 ROOM","452","JURONG WEST ST 42","13 TO 15",133,"Model A",1985,64.92,428000,64,11,"452 JURONG WEST ST 42",103.7186482,1.3516162
"12908","2019-03","JURONG WEST","5 ROOM","404","JURONG WEST ST 42","01 TO 03",134,"Model A",1984,64.5,410000,64,6,"404 JURONG WEST ST 42",103.7226267,1.353858
"12909","2019-03","JURONG WEST","5 ROOM","559","JURONG WEST ST 42","04 TO 06",137,"Model A-Maisonette",1985,65.25,450000,65,3,"559 JURONG WEST ST 42",103.7186447,1.3545404
"12910","2019-03","JURONG WEST","5 ROOM","559","JURONG WEST ST 42","01 TO 03",139,"Model A-Maisonette",1985,65.25,460000,65,3,"559 JURONG WEST ST 42",103.7186447,1.3545404
"12911","2017-04","JURONG WEST","5 ROOM","987C","JURONG WEST ST 93","04 TO 06",114,"Premium Apartment",2006,88.08,470088.88,88,1,"987C JURONG WEST ST 93",103.6951174,1.3366594
"12912","2019-03","JURONG WEST","5 ROOM","532","JURONG WEST ST 52","16 TO 18",118,"Improved",1982,62.5,515000,62,6,"532 JURONG WEST ST 52",103.7160235,1.3492135
"12913","2019-03","JURONG WEST","5 ROOM","650B","JURONG WEST ST 61","13 TO 15",110,"Improved",2000,80.58,448000,80,7,"650B JURONG WEST ST 61",103.6961081,1.3384743
"12914","2019-03","JURONG WEST","5 ROOM","622","JURONG WEST ST 61","13 TO 15",110,"Improved",2001,80.92,440000,80,11,"622 JURONG WEST ST 61",103.6990985,1.3407321
"12915","2019-03","JURONG WEST","5 ROOM","652C","JURONG WEST ST 61","04 TO 06",110,"Improved",2002,82.25,435000,82,3,"652C JURONG WEST ST 61",103.6972778,1.3367161
"12916","2019-03","JURONG WEST","5 ROOM","648D","JURONG WEST ST 61","07 TO 09",110,"Improved",2001,81.08,476600,81,1,"648D JURONG WEST ST 61",103.6976508,1.3394218
"12917","2019-03","JURONG WEST","5 ROOM","648C","JURONG WEST ST 61","13 TO 15",110,"Improved",2001,81.08,450000,81,1,"648C JURONG WEST ST 61",103.6979629,1.3391069
"12918","2019-03","JURONG WEST","5 ROOM","677C","JURONG WEST ST 64","01 TO 03",110,"Premium Apartment",2008,88.25,418000,88,3,"677C JURONG WEST ST 64",103.7048016,1.3453951
"12919","2019-03","JURONG WEST","5 ROOM","660A","JURONG WEST ST 64","13 TO 15",110,"Improved",2001,81.42,515000,81,5,"660A JURONG WEST ST 64",103.7045051,1.3357085
"12920","2019-03","JURONG WEST","5 ROOM","678A","JURONG WEST ST 64","13 TO 15",110,"Premium Apartment",2008,88.25,443000,88,3,"678A JURONG WEST ST 64",103.7042586,1.3451052
"12921","2019-03","JURONG WEST","5 ROOM","664D","JURONG WEST ST 64","01 TO 03",110,"Improved",2000,80.33,4e+05,80,4,"664D JURONG WEST ST 64",103.702718,1.3388802
"12922","2017-04","JURONG WEST","5 ROOM","707","JURONG WEST ST 71","07 TO 09",127,"Improved",1995,77.25,475000,77,3,"707 JURONG WEST ST 71",103.694058,1.341794
"12923","2019-03","JURONG WEST","5 ROOM","673B","JURONG WEST ST 65","01 TO 03",110,"Improved",2002,82.75,380000,82,9,"673B JURONG WEST ST 65",103.7017246,1.3444603
"12924","2019-03","JURONG WEST","5 ROOM","635","JURONG WEST ST 65","13 TO 15",110,"Improved",2001,81.67,448000,81,8,"635 JURONG WEST ST 65",103.698352,1.3427327
"12925","2019-03","JURONG WEST","5 ROOM","674B","JURONG WEST ST 65","07 TO 09",110,"Improved",2002,82.75,433000,82,9,"674B JURONG WEST ST 65",103.7020869,1.3451176
"12926","2019-03","JURONG WEST","5 ROOM","756","JURONG WEST ST 74","04 TO 06",127,"Improved",1996,76.5,380000,76,6,"756 JURONG WEST ST 74",103.7007531,1.3493561
"12927","2019-03","JURONG WEST","5 ROOM","756","JURONG WEST ST 74","01 TO 03",129,"Improved",1996,76.5,398000,76,6,"756 JURONG WEST ST 74",103.7007531,1.3493561
"12928","2019-03","JURONG WEST","5 ROOM","738","JURONG WEST ST 75","13 TO 15",124,"Improved",1995,75.5,360000,75,6,"738 JURONG WEST ST 75",103.7005489,1.3463718
"12929","2019-03","JURONG WEST","5 ROOM","836","JURONG WEST ST 81","01 TO 03",138,"Model A",1993,73.25,380000,73,3,"836 JURONG WEST ST 81",103.6933981,1.3425961
"12930","2019-03","JURONG WEST","5 ROOM","913","JURONG WEST ST 91","07 TO 09",122,"Improved",1988,68.17,354000,68,2,"913 JURONG WEST ST 91",103.6876074,1.3419698
"12931","2019-03","JURONG WEST","5 ROOM","345","KANG CHING RD","10 TO 12",121,"Improved",1997,77.33,490000,77,4,"345 KANG CHING RD",103.721324,1.3395238
"12932","2019-03","JURONG WEST","5 ROOM","325","TAH CHING RD","19 TO 21",124,"Improved",1997,77.42,508000,77,5,"325 TAH CHING RD",103.7230793,1.3360609
"12933","2017-04","JURONG WEST","5 ROOM","661D","JURONG WEST ST 64","04 TO 06",110,"Improved",2001,83.42,475000,83,5,"661D JURONG WEST ST 64",103.7045279,1.3365327
"12934","2019-03","JURONG WEST","EXECUTIVE","665B","JURONG WEST ST 64","04 TO 06",130,"Apartment",2000,80.08,570000,80,1,"665B JURONG WEST ST 64",103.702718,1.3397592
"12935","2019-03","JURONG WEST","EXECUTIVE","669C","JURONG WEST ST 64","07 TO 09",130,"Apartment",2000,80.33,520000,80,4,"669C JURONG WEST ST 64",103.702718,1.3433487
"12936","2019-03","JURONG WEST","EXECUTIVE","626","JURONG WEST ST 65","07 TO 09",130,"Apartment",2001,81.5,532888,81,6,"626 JURONG WEST ST 65",103.6983746,1.3418351
"12937","2019-03","JURONG WEST","EXECUTIVE","630","JURONG WEST ST 65","04 TO 06",130,"Apartment",2001,81.42,518000,81,5,"630 JURONG WEST ST 65",103.7001843,1.3427039
"12938","2019-03","JURONG WEST","EXECUTIVE","630","JURONG WEST ST 65","07 TO 09",130,"Apartment",2001,81.42,512888,81,5,"630 JURONG WEST ST 65",103.7001843,1.3427039
"12939","2019-03","JURONG WEST","EXECUTIVE","671B","JURONG WEST ST 65","10 TO 12",126,"Apartment",2002,82.33,5e+05,82,4,"671B JURONG WEST ST 65",103.7018603,1.3441299
"12940","2019-03","JURONG WEST","EXECUTIVE","702","JURONG WEST ST 71","07 TO 09",148,"Apartment",1993,73.75,558000,73,9,"702 JURONG WEST ST 71",103.6952303,1.3420179
"12941","2019-03","JURONG WEST","EXECUTIVE","862","JURONG WEST ST 81","01 TO 03",146,"Maisonette",1996,76.67,535000,76,8,"862 JURONG WEST ST 81",103.6969302,1.3502024
"12942","2019-03","JURONG WEST","EXECUTIVE","829","JURONG WEST ST 81","07 TO 09",146,"Apartment",1993,73.25,480000,73,3,"829 JURONG WEST ST 81",103.6940564,1.3449621
"12943","2019-03","JURONG WEST","EXECUTIVE","861","JURONG WEST ST 81","10 TO 12",143,"Apartment",1996,76.67,565000,76,8,"861 JURONG WEST ST 81",103.6968622,1.3496349
"12944","2017-01","JURONG WEST","5 ROOM","683C","JURONG WEST ST 64","16 TO 18",111,"Premium Apartment",2000,82.75,550000,82,9,"683C JURONG WEST ST 64",103.7047014,1.3433361
"12945","2017-04","JURONG WEST","5 ROOM","619","JURONG WEST ST 65","07 TO 09",110,"Improved",2000,82.67,475000,82,8,"619 JURONG WEST ST 65",103.6998224,1.3413873
"12946","2019-03","JURONG WEST","EXECUTIVE","333","KANG CHING RD","04 TO 06",143,"Maisonette",1997,76.83,610000,76,10,"333 KANG CHING RD",103.7232828,1.3395137
"12947","2019-03","JURONG WEST","EXECUTIVE","331","TAH CHING RD","04 TO 06",139,"Apartment",1996,76.75,580000,76,9,"331 TAH CHING RD",103.7235083,1.3380879
"12948","2019-03","JURONG WEST","EXECUTIVE","161","YUNG PING RD","10 TO 12",152,"Maisonette",1997,76.92,555000,76,11,"161 YUNG PING RD",103.7218801,1.3302937
"12949","2019-03","JURONG WEST","EXECUTIVE","160","YUNG PING RD","19 TO 21",148,"Apartment",1997,76.83,523000,76,10,"160 YUNG PING RD",103.7214502,1.329399
"12950","2019-03","TAMPINES","3 ROOM","132","SIMEI ST 1","01 TO 03",70,"Simplified",1988,68.33,340000,68,4,"132 SIMEI ST 1",103.9557776,1.3469392
"12951","2019-03","TAMPINES","3 ROOM","522A","TAMPINES CTRL 7","04 TO 06",67,"Model A",2015,95.42,380000,95,5,"522A TAMPINES CTRL 7",103.9384649,1.3577781
"12952","2019-03","TAMPINES","3 ROOM","111","TAMPINES ST 11","01 TO 03",78,"Model A",1984,64.25,310000,64,3,"111 TAMPINES ST 11",103.9473468,1.3469153
"12953","2019-03","TAMPINES","3 ROOM","139","TAMPINES ST 11","04 TO 06",76,"Model A",1984,64.08,305000,64,1,"139 TAMPINES ST 11",103.944446,1.346859
"12954","2019-03","TAMPINES","3 ROOM","157","TAMPINES ST 12","10 TO 12",68,"New Generation",1985,64.83,380000,64,10,"157 TAMPINES ST 12",103.9448992,1.3511017
"12955","2019-03","TAMPINES","3 ROOM","157","TAMPINES ST 12","10 TO 12",68,"New Generation",1985,64.83,375000,64,10,"157 TAMPINES ST 12",103.9448992,1.3511017
"12956","2017-04","JURONG WEST","5 ROOM","987D","JURONG WEST ST 93","04 TO 06",110,"Premium Apartment",2006,88.08,475000,88,1,"987D JURONG WEST ST 93",103.6953889,1.3366579
"12957","2019-03","TAMPINES","3 ROOM","265","TAMPINES ST 21","10 TO 12",74,"Model A",1984,64.5,325000,64,6,"265 TAMPINES ST 21",103.9500663,1.3524623
"12958","2019-03","TAMPINES","3 ROOM","267","TAMPINES ST 21","07 TO 09",75,"Model A",1983,63.33,325000,63,4,"267 TAMPINES ST 21",103.9491598,1.350784
"12959","2019-03","TAMPINES","3 ROOM","271","TAMPINES ST 21","04 TO 06",75,"Model A",1984,64.58,336000,64,7,"271 TAMPINES ST 21",103.9494318,1.35027
"12960","2019-03","TAMPINES","3 ROOM","276","TAMPINES ST 22","07 TO 09",78,"Model A",1984,64.75,348000,64,9,"276 TAMPINES ST 22",103.9506103,1.3474818
"12961","2019-03","TAMPINES","3 ROOM","291","TAMPINES ST 22","04 TO 06",73,"Model A",1984,64.33,313000,64,4,"291 TAMPINES ST 22",103.955143,1.3500902
"12962","2019-03","TAMPINES","3 ROOM","273","TAMPINES ST 22","01 TO 03",73,"Model A",1984,64.33,340000,64,4,"273 TAMPINES ST 22",103.9504289,1.3487271
"12963","2019-03","TAMPINES","3 ROOM","213","TAMPINES ST 23","07 TO 09",73,"Model A",1985,65,350000,65,0,"213 TAMPINES ST 23",103.9541458,1.3547808
"12964","2019-03","TAMPINES","3 ROOM","201E","TAMPINES ST 23","04 TO 06",82,"New Generation",1987,67.67,338000,67,8,"201E TAMPINES ST 23",103.9541458,1.3531703
"12965","2019-03","TAMPINES","3 ROOM","211","TAMPINES ST 23","07 TO 09",67,"New Generation",1985,65.25,325000,65,3,"211 TAMPINES ST 23",103.9547796,1.3541134
"12966","2019-03","TAMPINES","3 ROOM","410","TAMPINES ST 41","04 TO 06",60,"Improved",1985,65.5,280000,65,6,"410 TAMPINES ST 41",103.946259,1.3587804
"12967","2017-04","JURONG WEST","5 ROOM","602","JURONG WEST ST 62","13 TO 15",115,"Premium Apartment",2001,82.83,476000,82,10,"602 JURONG WEST ST 62",103.7003653,1.3393331
"12968","2019-03","TAMPINES","3 ROOM","452","TAMPINES ST 42","01 TO 03",64,"Simplified",1987,67.5,310000,67,6,"452 TAMPINES ST 42",103.9545991,1.3568279
"12969","2019-03","TAMPINES","3 ROOM","468","TAMPINES ST 44","01 TO 03",64,"Simplified",1987,67.17,270000,67,2,"468 TAMPINES ST 44",103.955078,1.360455
"12970","2019-03","TAMPINES","3 ROOM","463","TAMPINES ST 44","04 TO 06",74,"Model A",1986,66.5,328000,66,6,"463 TAMPINES ST 44",103.9545991,1.3592438
"12971","2019-03","TAMPINES","3 ROOM","819","TAMPINES ST 81","01 TO 03",68,"New Generation",1984,64.75,3e+05,64,9,"819 TAMPINES ST 81",103.9369223,1.3483668
"12972","2019-03","TAMPINES","3 ROOM","851","TAMPINES ST 83","04 TO 06",74,"Model A",1987,67.67,320000,67,8,"851 TAMPINES ST 83",103.9349281,1.352917
"12973","2019-03","TAMPINES","3 ROOM","881","TAMPINES ST 84","10 TO 12",74,"Model A",1988,68.33,350000,68,4,"881 TAMPINES ST 84",103.9330246,1.3521961
"12974","2019-03","TAMPINES","3 ROOM","925","TAMPINES ST 91","07 TO 09",73,"Model A",1983,63.83,338000,63,10,"925 TAMPINES ST 91",103.9410013,1.3463668
"12975","2019-03","TAMPINES","4 ROOM","167B","SIMEI LANE","10 TO 12",94,"DBSS",2011,91,640000,91,0,"167B SIMEI LANE",103.9589604,1.3432198
"12976","2019-03","TAMPINES","4 ROOM","255","SIMEI ST 1","01 TO 03",101,"Model A",1996,76.5,5e+05,76,6,"255 SIMEI ST 1",103.9515848,1.3423347
"12977","2019-03","TAMPINES","4 ROOM","106","SIMEI ST 1","07 TO 09",104,"Model A",1988,68.58,485000,68,7,"106 SIMEI ST 1",103.9509502,1.3418627
"12978","2017-04","JURONG WEST","5 ROOM","653B","JURONG WEST ST 61","07 TO 09",110,"Improved",2002,84.5,478000,84,6,"653B JURONG WEST ST 61",103.696746,1.3362107
"12979","2019-03","TAMPINES","4 ROOM","107","SIMEI ST 1","04 TO 06",104,"Model A",1988,68.67,442000,68,8,"107 SIMEI ST 1",103.9508822,1.3423571
"12980","2019-03","TAMPINES","4 ROOM","142","SIMEI ST 2","04 TO 06",84,"Simplified",1988,68,430000,68,0,"142 SIMEI ST 2",103.955143,1.345406
"12981","2019-03","TAMPINES","4 ROOM","230","SIMEI ST 4","07 TO 09",104,"Model A",1988,68.42,420000,68,5,"230 SIMEI ST 4",103.9557776,1.34328
"12982","2019-03","TAMPINES","4 ROOM","242","SIMEI ST 5","04 TO 06",105,"Model A",1997,76.83,508000,76,10,"242 SIMEI ST 5",103.9542591,1.3434535
"12983","2019-03","TAMPINES","4 ROOM","808","TAMPINES AVE 4","10 TO 12",105,"Model A",1984,64.08,460000,64,1,"808 TAMPINES AVE 4",103.9360159,1.346469
"12984","2019-03","TAMPINES","4 ROOM","805","TAMPINES AVE 4","04 TO 06",91,"New Generation",1985,65,405000,65,0,"805 TAMPINES AVE 4",103.9374662,1.3460946
"12985","2019-03","TAMPINES","4 ROOM","907","TAMPINES AVE 4","10 TO 12",105,"Model A",1984,64.5,476000,64,6,"907 TAMPINES AVE 4",103.9393244,1.3506585
"12986","2019-03","TAMPINES","4 ROOM","878","TAMPINES AVE 8","10 TO 12",104,"Model A",1988,68.67,4e+05,68,8,"878 TAMPINES AVE 8",103.9315291,1.3521682
"12987","2019-03","TAMPINES","4 ROOM","891","TAMPINES AVE 8","16 TO 18",101,"Model A",1997,77.17,480000,77,2,"891 TAMPINES AVE 8",103.9310667,1.3491298
"12988","2019-03","TAMPINES","4 ROOM","508","TAMPINES CTRL 1","01 TO 03",107,"Model A",1989,69.67,505000,69,8,"508 TAMPINES CTRL 1",103.9455557,1.3546374
"12989","2017-04","JURONG WEST","5 ROOM","988C","JURONG WEST ST 93","10 TO 12",110,"Premium Apartment",2008,90.33,478000,90,4,"988C JURONG WEST ST 93",103.6958416,1.3358952
"12990","2019-03","TAMPINES","4 ROOM","234","TAMPINES ST 21","04 TO 06",104,"Model A",1984,64.83,465000,64,10,"234 TAMPINES ST 21",103.9482533,1.3559135
"12991","2019-03","TAMPINES","4 ROOM","241","TAMPINES ST 21","01 TO 03",105,"Model A",1985,64.83,420000,64,10,"241 TAMPINES ST 21",103.9471655,1.3546022
"12992","2019-03","TAMPINES","4 ROOM","266","TAMPINES ST 21","04 TO 06",103,"Model A",1984,64.33,430000,64,4,"266 TAMPINES ST 21",103.9503383,1.3519483
"12993","2019-03","TAMPINES","4 ROOM","283","TAMPINES ST 22","01 TO 03",103,"Model A",1984,64.58,350000,64,7,"283 TAMPINES ST 22",103.9529673,1.3487122
"12994","2019-03","TAMPINES","4 ROOM","277","TAMPINES ST 22","07 TO 09",104,"Model A",1985,64.92,425000,64,11,"277 TAMPINES ST 22",103.9511542,1.3474054
"12995","2019-03","TAMPINES","4 ROOM","286","TAMPINES ST 22","07 TO 09",104,"Model A",1984,64.25,445000,64,3,"286 TAMPINES ST 22",103.9529673,1.3495174
"12996","2019-03","TAMPINES","4 ROOM","287","TAMPINES ST 22","10 TO 12",102,"Model A",1984,64.33,440000,64,4,"287 TAMPINES ST 22",103.9540551,1.3492182
"12997","2019-03","TAMPINES","4 ROOM","227","TAMPINES ST 23","10 TO 12",96,"New Generation",1986,66.08,4e+05,66,1,"227 TAMPINES ST 23",103.9549617,1.3547028
"12998","2019-03","TAMPINES","4 ROOM","347","TAMPINES ST 33","07 TO 09",105,"Model A",1996,76.25,415000,76,3,"347 TAMPINES ST 33",103.963121,1.3518733
"12999","2019-03","TAMPINES","4 ROOM","347","TAMPINES ST 33","01 TO 03",105,"Model A",1996,76.25,370000,76,3,"347 TAMPINES ST 33",103.963121,1.3518733
"13000","2017-04","JURONG WEST","5 ROOM","452","JURONG WEST ST 42","07 TO 09",133,"Model A",1985,66.83,485000,66,10,"452 JURONG WEST ST 42",103.7186482,1.3516162
"13001","2019-03","TAMPINES","4 ROOM","360","TAMPINES ST 34","04 TO 06",107,"Model A",1996,76,383888,76,0,"360 TAMPINES ST 34",103.9622144,1.3553922
"13002","2019-03","TAMPINES","4 ROOM","361","TAMPINES ST 34","07 TO 09",107,"Model A",1996,76.17,398000,76,2,"361 TAMPINES ST 34",103.9627326,1.3559017
"13003","2019-03","TAMPINES","4 ROOM","359","TAMPINES ST 34","04 TO 06",107,"Model A",1996,76,380000,76,0,"359 TAMPINES ST 34",103.961761,1.3559073
"13004","2019-03","TAMPINES","4 ROOM","419","TAMPINES ST 41","07 TO 09",89,"Simplified",1985,65.75,420000,65,9,"419 TAMPINES ST 41",103.9467122,1.3582652
"13005","2019-03","TAMPINES","4 ROOM","449","TAMPINES ST 42","04 TO 06",84,"Simplified",1985,65.17,360000,65,2,"449 TAMPINES ST 42",103.9510635,1.3570683
"13006","2019-03","TAMPINES","4 ROOM","459","TAMPINES ST 42","01 TO 03",89,"Simplified",1987,67.58,380000,67,7,"459 TAMPINES ST 42",103.9540551,1.3583684
"13007","2019-03","TAMPINES","4 ROOM","458","TAMPINES ST 42","04 TO 06",84,"Simplified",1988,67.92,385000,67,11,"458 TAMPINES ST 42",103.9545991,1.3579992
"13008","2019-03","TAMPINES","4 ROOM","497B","TAMPINES ST 45","01 TO 03",102,"Premium Apartment",1996,76.33,428000,76,4,"497B TAMPINES ST 45",103.9579987,1.3586014
"13009","2019-03","TAMPINES","4 ROOM","701","TAMPINES ST 71","01 TO 03",99,"Model A",1997,77.33,420000,77,4,"701 TAMPINES ST 71",103.9367183,1.3561825
"13010","2019-03","TAMPINES","4 ROOM","731","TAMPINES ST 71","07 TO 09",103,"Model A",1997,77.25,452000,77,3,"731 TAMPINES ST 71",103.9341123,1.3570215
"13011","2017-04","JURONG WEST","5 ROOM","609","JURONG WEST ST 65","07 TO 09",115,"Premium Apartment",2001,83.08,485000,83,1,"609 JURONG WEST ST 65",103.7005988,1.3380078
"13012","2019-03","TAMPINES","4 ROOM","702","TAMPINES ST 71","01 TO 03",102,"Model A",1997,77.42,425000,77,5,"702 TAMPINES ST 71",103.9374662,1.3561233
"13013","2019-03","TAMPINES","4 ROOM","735","TAMPINES ST 72","07 TO 09",100,"Model A",1997,77.75,450000,77,9,"735 TAMPINES ST 72",103.9341123,1.359584
"13014","2019-03","TAMPINES","4 ROOM","894A","TAMPINES ST 81","04 TO 06",104,"Model A",1988,68.5,429000,68,6,"894A TAMPINES ST 81",103.9319369,1.3480299
"13015","2019-03","TAMPINES","4 ROOM","843","TAMPINES ST 83","04 TO 06",84,"Simplified",1988,67.92,365000,67,11,"843 TAMPINES ST 83",103.9350188,1.3517452
"13016","2019-03","TAMPINES","4 ROOM","934","TAMPINES ST 91","01 TO 03",104,"Model A",1985,65,440000,65,0,"934 TAMPINES ST 91",103.9401855,1.3452736
"13017","2019-03","TAMPINES","5 ROOM","168D","SIMEI LANE","10 TO 12",107,"DBSS",2011,91,743000,91,0,"168D SIMEI LANE",103.9582028,1.3429481
"13018","2019-03","TAMPINES","5 ROOM","130","SIMEI ST 1","04 TO 06",122,"Improved",1987,67.67,550000,67,8,"130 SIMEI ST 1",103.954871,1.3462858
"13019","2019-03","TAMPINES","5 ROOM","496D","TAMPINES AVE 9","10 TO 12",126,"Improved",1993,73.5,488000,73,6,"496D TAMPINES AVE 9",103.9504289,1.3616112
"13020","2019-03","TAMPINES","5 ROOM","503","TAMPINES CTRL 1","01 TO 03",122,"Improved",1990,69.92,550000,69,11,"503 TAMPINES CTRL 1",103.9456697,1.3564777
